Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
1734,"Doctor, I have been experiencing double vision and bleeding from my eye, along with abnormal movement of my eyelid and spots or clouds in my vision. Do you know what could be causing these symptoms?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may be experiencing diabetic retinopathy. It's a condition that occurs when high blood sugar levels damage the blood vessels in your retina. This can lead to bleeding in the eye and abnormal movement of the eyelid, as well as double vision and spots or clouds in your vision.",28.57142857142857,14.285714285714285,0.0,57.14285714285714
3725,"Doctor, I have been experiencing pain of the anus, upper abdominal pain, and vomiting. What could be wrong with me? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it is likely that you are experiencing ileus, which is a condition in which the normal movement of the intestines is absent or severely reduced, leading to painful abdominal distension, nausea and vomiting.",20.0,0.0,20.0,60.0
2678,"Doctor, I have been experiencing ankle pain, knee swelling, foot or toe pain and my nails seem to be irregular. What could be the problem? ",0.0,0.0,0.0,100.0,"It seems like you may have suffered an injury to your leg, which could have affected your ankle, knee, foot, and toe. The irregular nails could also be a sign of damage to the toe area.",66.66666666666666,0.0,0.0,33.33333333333333
2765,"Doctor, I have an open wound from a surgical incision, and I've been sneezing a lot lately. What's wrong with me?",33.33333333333333,33.33333333333333,0.0,33.33333333333333,"It sounds like you may have developed an infection in your wound. Sneezing can be a symptom of a respiratory infection, which can spread to your wound and cause further complications.",25.0,25.0,0.0,50.0
2280,"Doctor, I've been experiencing some muscle swelling, wrist weakness, and I've been biting my nails a lot lately. Do you have any idea what's going on?",0.0,0.0,0.0,100.0,"It sounds like you may have some confusion about your symptoms, as they don't typically correspond to the disease otosclerosis. Otosclerosis is actually a condition that affects the bones of the middle ear and can result in hearing loss. I recommend scheduling an appointment with a specialist so they can do a proper evaluation.",0.0,40.0,0.0,60.0
3454,"Doctor, I have been experiencing arm weakness, muscle cramps, contractures, or spasms. Also, I have an eyelid lesion or rash, low back weakness, and even blindness at times. What could be the reason?",0.0,0.0,0.0,100.0,You are experiencing the symptoms of Blepharospasm.,0.0,0.0,100.0,0.0
2067,"Doctor, my voice has been hoarse for a while now, and I'm having trouble hearing properly. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems you are suffering from conductive hearing loss. It is a type of hearing loss that occurs when sound waves cannot reach your inner ear properly due to a blockage or damage in the outer or middle ear.",14.285714285714285,0.0,14.285714285714285,71.42857142857143
671,"Doctor, I have been feeling very weak and dizzy lately. I think it has something to do with the antipsychotic medication I have been taking.",0.0,0.0,33.33333333333333,66.66666666666666,"Oh no, that could be a sign of poisoning due to antipsychotics. We need to run some medical tests to determine the severity of the situation. We will need to perform a hematologic test, complete blood count, electrocardiogram, urinalysis, toxicology screen, and kidney function tests. Additionally, we will require intravenous fluid replacement to treat the poisoning.",11.11111111111111,77.77777777777779,11.11111111111111,0.0
3853,"Doctor, I have been experiencing pulling at my ears and itching of my skin. What could be the cause of these symptoms?",0.0,0.0,0.0,100.0,You may have a viral exanthem. It is a rash that can occur on the skin and can be accompanied by pulling at the ears or itching.,25.0,0.0,0.0,75.0
159,"Doctor, I have been experiencing some symptoms that I think might be related to my kidneys. I feel tired all the time, my appetite has decreased, and I have noticed swelling in my feet and ankles.",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have chronic kidney disease. In order to determine if this is the case, we will need to run a series of medical tests. These tests will include hematologic tests such as a complete blood count, glucose measurement to check your blood sugar level, a urinalysis to check your kidney function, an electrolytes panel to check your body's salt and mineral levels, a lipid panel to evaluate your cholesterol levels, and a hemoglobin A1c measurement to assess your overall blood glucose control.",7.6923076923076925,76.92307692307693,15.384615384615385,0.0
427,"Doctor, I have been feeling very weak lately and noticed that my fingers and toes turn blue. Also, I have bruises all over my body that appear without any injury. Can you tell me what's wrong with me?",33.33333333333333,0.0,0.0,66.66666666666666,"Based on your symptoms, you may be suffering from primary thrombocythemia. To confirm this, we need to do a few medical tests. We will start with a complete blood count and hematology tests to measure the number and size of your platelets. We will also need to perform a complete physical skin exam and glucose measurement. In addition, we will do a hemoglobin A1C measurement and other diagnostic procedures to evaluate your overall health. If needed, we may also perform a biopsy to rule out any other conditions.",25.0,75.0,0.0,0.0
2867,"Doctor, my eyes have been feeling very itchy lately. Is it because of an allergy or some other problem?",0.0,0.0,0.0,100.0,"Well, it's possible that you have myopia, which is a condition that causes nearsightedness and can make your eyes feel uncomfortable and itchy.",0.0,0.0,0.0,100.0
1837,"Doctor, I have been experiencing back cramps or spasms for a few weeks now. What could be the cause of this?",0.0,0.0,0.0,100.0,"Based on your symptoms, you might be suffering from Spondylitis.",100.0,0.0,0.0,0.0
5326,"Doctor, I have swollen lymph nodes, heartburn, smoking problems, leg cramps or spasms, and pain or soreness of breast. What could be the problem?",0.0,0.0,0.0,100.0,It seems like you have had Mastectomy.,0.0,100.0,0.0,0.0
563,"Doctor, I am feeling very weak and I have high fever. I recently had an infection which was treating using antibiotics, but the fever and weakness did not go away. ",25.0,0.0,25.0,50.0,"It sounds like you may have sepsis. In order to diagnose this, we need to run a series of medical tests. You will need to undergo hematologic tests, including a complete blood count (CBC), and kidney function tests. In addition to this, we may need to perform a radiographic imaging procedure, such as a plain x-ray. It's also important that we replace your fluids using intravenous fluid replacement and conduct a urinalysis to check your kidney function.",16.666666666666664,83.33333333333334,0.0,0.0
5340,"Doctor, I have been experiencing hip pain, arm swelling and there is an excessive growth on my body. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from necrotizing fasciitis, a serious bacterial skin infection that destroys skin and muscle tissues. It is important to seek immediate medical attention as it can be life-threatening.",50.0,0.0,25.0,25.0
330,"Doctor, I feel fatigued all the time and I have a ruddy complexion. I also have frequent headaches and itching, and I've noticed some unexplained bruising. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have Polycythemia vera, which is a rare blood disorder caused by the overproduction of red blood cells in the bone marrow. In order to confirm the diagnosis, we will need to perform a series of hematologic tests, including a complete blood count (CBC) and a physical skin examination. In addition, we will need to examine your breast, rectum, foot, and eyes to see if there are any other signs of the disease.",20.0,80.0,0.0,0.0
255,"Doctor, I think I may have a food allergy. Every time I eat peanuts, I get a rash on my skin.",0.0,0.0,33.33333333333333,66.66666666666666,"In order to diagnose a food allergy, you will need a complete physical skin exam performed, as well as other diagnostic procedures such as an interview, evaluation, and consultation. We may also need to perform other diagnostic procedures on your skin and subcutaneous tissue to see if there are any allergic reactions. Additionally, we will need to measure your Hemoglobin A1c levels with a Hemoglobin A1c test to rule out any other underlying conditions. Depending on the severity of your symptoms and the results of the tests, I may also refer you to a home health care service for further monitoring and treatment.",0.0,72.72727272727273,9.090909090909092,18.181818181818183
1634,"Doctor, I have been experiencing some smoking problems and also noticed that my skin has turned yellow. What could be the issue?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are experiencing a metabolic disorder that has led to jaundice. We'll need to run some tests to determine the cause and come up with a treatment plan.",25.0,50.0,0.0,25.0
167,"I have been experiencing periods of mania and depression, and my mood swings have been affecting my daily life.",0.0,0.0,0.0,100.0,"Based on your symptoms, we recommend a psychological and psychiatric evaluation and therapy. We may also want to conduct a depression screen and a toxicology screen to rule out other underlying issues contributing to your mood swings. Additionally, occupational therapy assessment and mental health counseling may be beneficial for managing your symptoms in the long term.",0.0,85.71428571428571,0.0,14.285714285714285
